Título	Tiempo de Lectura (min)	Nombre Completo Autor	Apellido Autor	Primer Nombre Autor	País	Género	URL Wikipedia	Categorías	Autores relacionados	Año de nacimiento	Año de muerte
La sombra de una fuerza...	0.36	Shelley, Percy Bysshe	Shelley	Percy Bysshe	Inglaterra	Romanticismo	https://es.wikipedia.org/wiki/Percy_Bysshe_Shelley	Alumnado del University College (Oxford),Anarquistas de Inglaterra,Ateos activistas,Ateos de Inglaterra,Ensayistas del Reino Unido del siglo XIX,Escritores modernos de ficción relacionada con la mitología griega,Fallecidos en 1822,Fallecidos en Viareggio,Fallecidos por naufragio,Hombres,Literatura del Romanticismo,Nacidos en 1792,Nacidos en Reino Unido,Percy Bysshe Shelley,Persecución a los ateos,Poetas de Inglaterra del siglo XIX,Poetas épicos,Sepultados en el Cementerio protestante (Roma),Traductores de Inglaterra del siglo XIX,Vegetarianos	Alfred Tennyson,John Keats,Lord Byron,Robert Browning,Vicente Gaos,William Shakespeare	1792	1822
Ninguna voz de un ámbito sublime...	0.365	Shelley, Percy Bysshe	Shelley	Percy Bysshe	Inglaterra	Romanticismo	https://es.wikipedia.org/wiki/Percy_Bysshe_Shelley	Alumnado del University College (Oxford),Anarquistas de Inglaterra,Ateos activistas,Ateos de Inglaterra,Ensayistas del Reino Unido del siglo XIX,Escritores modernos de ficción relacionada con la mitología griega,Fallecidos en 1822,Fallecidos en Viareggio,Fallecidos por naufragio,Hombres,Literatura del Romanticismo,Nacidos en 1792,Nacidos en Reino Unido,Percy Bysshe Shelley,Persecución a los ateos,Poetas de Inglaterra del siglo XIX,Poetas épicos,Sepultados en el Cementerio protestante (Roma),Traductores de Inglaterra del siglo XIX,Vegetarianos	Alfred Tennyson,John Keats,Lord Byron,Robert Browning,Vicente Gaos,William Shakespeare	1792	1822
Temo tus besos, dulce dama...	0.24	Shelley, Percy Bysshe	Shelley	Percy Bysshe	Inglaterra	Romanticismo	https://es.wikipedia.org/wiki/Percy_Bysshe_Shelley	Alumnado del University College (Oxford),Anarquistas de Inglaterra,Ateos activistas,Ateos de Inglaterra,Ensayistas del Reino Unido del siglo XIX,Escritores modernos de ficción relacionada con la mitología griega,Fallecidos en 1822,Fallecidos en Viareggio,Fallecidos por naufragio,Hombres,Literatura del Romanticismo,Nacidos en 1792,Nacidos en Reino Unido,Percy Bysshe Shelley,Persecución a los ateos,Poetas de Inglaterra del siglo XIX,Poetas épicos,Sepultados en el Cementerio protestante (Roma),Traductores de Inglaterra del siglo XIX,Vegetarianos	Alfred Tennyson,John Keats,Lord Byron,Robert Browning,Vicente Gaos,William Shakespeare	1792	1822
A Adriana	0.475	Silva, José Asunción	Silva	José Asunción	Colombia	Unknown	https://es.wikipedia.org/wiki/Jos%C3%A9_Asunci%C3%B3n_Silva	Escritores de Bogotá,Escritores en español,Fallecidos en 1896,Hombres,Nacidos en 1865,Poetas de Colombia,Suicidas	Gabriele D'Annunzio,Guillermo Valencia,Miguel de Unamuno,Pedro Emilio Coll,Rubén Darío,Stéphane Mallarmé	1865	1896
A ti	0.235	Silva, José Asunción	Silva	José Asunción	Colombia	Unknown	https://es.wikipedia.org/wiki/Jos%C3%A9_Asunci%C3%B3n_Silva	Escritores de Bogotá,Escritores en español,Fallecidos en 1896,Hombres,Nacidos en 1865,Poetas de Colombia,Suicidas	Gabriele D'Annunzio,Guillermo Valencia,Miguel de Unamuno,Pedro Emilio Coll,Rubén Darío,Stéphane Mallarmé	1865	1896
A veces, cuando en alta noche tranquila...	0.745	Silva, José Asunción	Silva	José Asunción	Colombia	Unknown	https://es.wikipedia.org/wiki/Jos%C3%A9_Asunci%C3%B3n_Silva	Escritores de Bogotá,Escritores en español,Fallecidos en 1896,Hombres,Nacidos en 1865,Poetas de Colombia,Suicidas	Gabriele D'Annunzio,Guillermo Valencia,Miguel de Unamuno,Pedro Emilio Coll,Rubén Darío,Stéphane Mallarmé	1865	1896
Anoche, estando solo y ya medio dormido...	0.635	Silva, José Asunción	Silva	José Asunción	Colombia	Unknown	https://es.wikipedia.org/wiki/Jos%C3%A9_Asunci%C3%B3n_Silva	Escritores de Bogotá,Escritores en español,Fallecidos en 1896,Hombres,Nacidos en 1865,Poetas de Colombia,Suicidas	Gabriele D'Annunzio,Guillermo Valencia,Miguel de Unamuno,Pedro Emilio Coll,Rubén Darío,Stéphane Mallarmé	1865	1896
Ars	0.41	Silva, José Asunción	Silva	José Asunción	Colombia	Unknown	https://es.wikipedia.org/wiki/Jos%C3%A9_Asunci%C3%B3n_Silva	Escritores de Bogotá,Escritores en español,Fallecidos en 1896,Hombres,Nacidos en 1865,Poetas de Colombia,Suicidas	Gabriele D'Annunzio,Guillermo Valencia,Miguel de Unamuno,Pedro Emilio Coll,Rubén Darío,Stéphane Mallarmé	1865	1896
Cápsulas	0.5	Silva, José Asunción	Silva	José Asunción	Colombia	Unknown	https://es.wikipedia.org/wiki/Jos%C3%A9_Asunci%C3%B3n_Silva	Escritores de Bogotá,Escritores en español,Fallecidos en 1896,Hombres,Nacidos en 1865,Poetas de Colombia,Suicidas	Gabriele D'Annunzio,Guillermo Valencia,Miguel de Unamuno,Pedro Emilio Coll,Rubén Darío,Stéphane Mallarmé	1865	1896
Día de difuntos	4.15	Silva, José Asunción	Silva	José Asunción	Colombia	Unknown	https://es.wikipedia.org/wiki/Jos%C3%A9_Asunci%C3%B3n_Silva	Escritores de Bogotá,Escritores en español,Fallecidos en 1896,Hombres,Nacidos en 1865,Poetas de Colombia,Suicidas	Gabriele D'Annunzio,Guillermo Valencia,Miguel de Unamuno,Pedro Emilio Coll,Rubén Darío,Stéphane Mallarmé	1865	1896
El mal del siglo	0.475	Silva, José Asunción	Silva	José Asunción	Colombia	Unknown	https://es.wikipedia.org/wiki/Jos%C3%A9_Asunci%C3%B3n_Silva	Escritores de Bogotá,Escritores en español,Fallecidos en 1896,Hombres,Nacidos en 1865,Poetas de Colombia,Suicidas	Gabriele D'Annunzio,Guillermo Valencia,Miguel de Unamuno,Pedro Emilio Coll,Rubén Darío,Stéphane Mallarmé	1865	1896
Estrellas que entre lo sombrío...	0.485	Silva, José Asunción	Silva	José Asunción	Colombia	Unknown	https://es.wikipedia.org/wiki/Jos%C3%A9_Asunci%C3%B3n_Silva	Escritores de Bogotá,Escritores en español,Fallecidos en 1896,Hombres,Nacidos en 1865,Poetas de Colombia,Suicidas	Gabriele D'Annunzio,Guillermo Valencia,Miguel de Unamuno,Pedro Emilio Coll,Rubén Darío,Stéphane Mallarmé	1865	1896
Gotas amargas	0.4	Silva, José Asunción	Silva	José Asunción	Colombia	Unknown	https://es.wikipedia.org/wiki/Jos%C3%A9_Asunci%C3%B3n_Silva	Escritores de Bogotá,Escritores en español,Fallecidos en 1896,Hombres,Nacidos en 1865,Poetas de Colombia,Suicidas	Gabriele D'Annunzio,Guillermo Valencia,Miguel de Unamuno,Pedro Emilio Coll,Rubén Darío,Stéphane Mallarmé	1865	1896
La calavera	0.885	Silva, José Asunción	Silva	José Asunción	Colombia	Unknown	https://es.wikipedia.org/wiki/Jos%C3%A9_Asunci%C3%B3n_Silva	Escritores de Bogotá,Escritores en español,Fallecidos en 1896,Hombres,Nacidos en 1865,Poetas de Colombia,Suicidas	Gabriele D'Annunzio,Guillermo Valencia,Miguel de Unamuno,Pedro Emilio Coll,Rubén Darío,Stéphane Mallarmé	1865	1896
La respuesta de la tierra	1.0	Silva, José Asunción	Silva	José Asunción	Colombia	Unknown	https://es.wikipedia.org/wiki/Jos%C3%A9_Asunci%C3%B3n_Silva	Escritores de Bogotá,Escritores en español,Fallecidos en 1896,Hombres,Nacidos en 1865,Poetas de Colombia,Suicidas	Gabriele D'Annunzio,Guillermo Valencia,Miguel de Unamuno,Pedro Emilio Coll,Rubén Darío,Stéphane Mallarmé	1865	1896
La voz de las cosas	0.43	Silva, José Asunción	Silva	José Asunción	Colombia	Unknown	https://es.wikipedia.org/wiki/Jos%C3%A9_Asunci%C3%B3n_Silva	Escritores de Bogotá,Escritores en español,Fallecidos en 1896,Hombres,Nacidos en 1865,Poetas de Colombia,Suicidas	Gabriele D'Annunzio,Guillermo Valencia,Miguel de Unamuno,Pedro Emilio Coll,Rubén Darío,Stéphane Mallarmé	1865	1896
Luz de luna	1.98	Silva, José Asunción	Silva	José Asunción	Colombia	Unknown	https://es.wikipedia.org/wiki/Jos%C3%A9_Asunci%C3%B3n_Silva	Escritores de Bogotá,Escritores en español,Fallecidos en 1896,Hombres,Nacidos en 1865,Poetas de Colombia,Suicidas	Gabriele D'Annunzio,Guillermo Valencia,Miguel de Unamuno,Pedro Emilio Coll,Rubén Darío,Stéphane Mallarmé	1865	1896
Muertos	1.045	Silva, José Asunción	Silva	José Asunción	Colombia	Unknown	https://es.wikipedia.org/wiki/Jos%C3%A9_Asunci%C3%B3n_Silva	Escritores de Bogotá,Escritores en español,Fallecidos en 1896,Hombres,Nacidos en 1865,Poetas de Colombia,Suicidas	Gabriele D'Annunzio,Guillermo Valencia,Miguel de Unamuno,Pedro Emilio Coll,Rubén Darío,Stéphane Mallarmé	1865	1896
¡Poeta!, ¡di paso...	1.135	Silva, José Asunción	Silva	José Asunción	Colombia	Unknown	https://es.wikipedia.org/wiki/Jos%C3%A9_Asunci%C3%B3n_Silva	Escritores de Bogotá,Escritores en español,Fallecidos en 1896,Hombres,Nacidos en 1865,Poetas de Colombia,Suicidas	Gabriele D'Annunzio,Guillermo Valencia,Miguel de Unamuno,Pedro Emilio Coll,Rubén Darío,Stéphane Mallarmé	1865	1896
Soneto	0.45	Silva, José Asunción	Silva	José Asunción	Colombia	Unknown	https://es.wikipedia.org/wiki/Jos%C3%A9_Asunci%C3%B3n_Silva	Escritores de Bogotá,Escritores en español,Fallecidos en 1896,Hombres,Nacidos en 1865,Poetas de Colombia,Suicidas	Gabriele D'Annunzio,Guillermo Valencia,Miguel de Unamuno,Pedro Emilio Coll,Rubén Darío,Stéphane Mallarmé	1865	1896
Un poema	1.58	Silva, José Asunción	Silva	José Asunción	Colombia	Unknown	https://es.wikipedia.org/wiki/Jos%C3%A9_Asunci%C3%B3n_Silva	Escritores de Bogotá,Escritores en español,Fallecidos en 1896,Hombres,Nacidos en 1865,Poetas de Colombia,Suicidas	Gabriele D'Annunzio,Guillermo Valencia,Miguel de Unamuno,Pedro Emilio Coll,Rubén Darío,Stéphane Mallarmé	1865	1896
Una noche...	1.65	Silva, José Asunción	Silva	José Asunción	Colombia	Unknown	https://es.wikipedia.org/wiki/Jos%C3%A9_Asunci%C3%B3n_Silva	Escritores de Bogotá,Escritores en español,Fallecidos en 1896,Hombres,Nacidos en 1865,Poetas de Colombia,Suicidas	Gabriele D'Annunzio,Guillermo Valencia,Miguel de Unamuno,Pedro Emilio Coll,Rubén Darío,Stéphane Mallarmé	1865	1896
Vejeces	1.5	Silva, José Asunción	Silva	José Asunción	Colombia	Unknown	https://es.wikipedia.org/wiki/Jos%C3%A9_Asunci%C3%B3n_Silva	Escritores de Bogotá,Escritores en español,Fallecidos en 1896,Hombres,Nacidos en 1865,Poetas de Colombia,Suicidas	Gabriele D'Annunzio,Guillermo Valencia,Miguel de Unamuno,Pedro Emilio Coll,Rubén Darío,Stéphane Mallarmé	1865	1896
A una triste	0.435	Silva, Medardo Ángel	Silva	Medardo Ángel	Ecuador	Unknown	https://es.wikipedia.org/wiki/Medardo_%C3%81ngel_Silva	Compositores de Ecuador,Compositores de Guayaquil,Escritores de Ecuador,Escritores de Guayaquil,Escritores del Modernismo,Escritores en español del siglo XX,Escritores que cometieron suicidio,Fallecidos en 1919,Fallecidos en Guayaquil,Hombres,Nacidos en 1898,Poetas de Ecuador del siglo XX,Poetas de Guayaquil,Suicidas de Ecuador,Suicidas por arma de fuego	Charles Baudelaire,Paul Verlaine	1898	1919
Ah, no abras la ventana todavía	0.34	Silva, Medardo Ángel	Silva	Medardo Ángel	Ecuador	Unknown	https://es.wikipedia.org/wiki/Medardo_%C3%81ngel_Silva	Compositores de Ecuador,Compositores de Guayaquil,Escritores de Ecuador,Escritores de Guayaquil,Escritores del Modernismo,Escritores en español del siglo XX,Escritores que cometieron suicidio,Fallecidos en 1919,Fallecidos en Guayaquil,Hombres,Nacidos en 1898,Poetas de Ecuador del siglo XX,Poetas de Guayaquil,Suicidas de Ecuador,Suicidas por arma de fuego	Charles Baudelaire,Paul Verlaine	1898	1919
Al angelus	0.42	Silva, Medardo Ángel	Silva	Medardo Ángel	Ecuador	Unknown	https://es.wikipedia.org/wiki/Medardo_%C3%81ngel_Silva	Compositores de Ecuador,Compositores de Guayaquil,Escritores de Ecuador,Escritores de Guayaquil,Escritores del Modernismo,Escritores en español del siglo XX,Escritores que cometieron suicidio,Fallecidos en 1919,Fallecidos en Guayaquil,Hombres,Nacidos en 1898,Poetas de Ecuador del siglo XX,Poetas de Guayaquil,Suicidas de Ecuador,Suicidas por arma de fuego	Charles Baudelaire,Paul Verlaine	1898	1919
Amada	0.605	Silva, Medardo Ángel	Silva	Medardo Ángel	Ecuador	Unknown	https://es.wikipedia.org/wiki/Medardo_%C3%81ngel_Silva	Compositores de Ecuador,Compositores de Guayaquil,Escritores de Ecuador,Escritores de Guayaquil,Escritores del Modernismo,Escritores en español del siglo XX,Escritores que cometieron suicidio,Fallecidos en 1919,Fallecidos en Guayaquil,Hombres,Nacidos en 1898,Poetas de Ecuador del siglo XX,Poetas de Guayaquil,Suicidas de Ecuador,Suicidas por arma de fuego	Charles Baudelaire,Paul Verlaine	1898	1919
Amanecer cordial	0.375	Silva, Medardo Ángel	Silva	Medardo Ángel	Ecuador	Unknown	https://es.wikipedia.org/wiki/Medardo_%C3%81ngel_Silva	Compositores de Ecuador,Compositores de Guayaquil,Escritores de Ecuador,Escritores de Guayaquil,Escritores del Modernismo,Escritores en español del siglo XX,Escritores que cometieron suicidio,Fallecidos en 1919,Fallecidos en Guayaquil,Hombres,Nacidos en 1898,Poetas de Ecuador del siglo XX,Poetas de Guayaquil,Suicidas de Ecuador,Suicidas por arma de fuego	Charles Baudelaire,Paul Verlaine	1898	1919
Aniversario	2.685	Silva, Medardo Ángel	Silva	Medardo Ángel	Ecuador	Unknown	https://es.wikipedia.org/wiki/Medardo_%C3%81ngel_Silva	Compositores de Ecuador,Compositores de Guayaquil,Escritores de Ecuador,Escritores de Guayaquil,Escritores del Modernismo,Escritores en español del siglo XX,Escritores que cometieron suicidio,Fallecidos en 1919,Fallecidos en Guayaquil,Hombres,Nacidos en 1898,Poetas de Ecuador del siglo XX,Poetas de Guayaquil,Suicidas de Ecuador,Suicidas por arma de fuego	Charles Baudelaire,Paul Verlaine	1898	1919
Ayer miré unos ojos africanos	0.415	Silva, Medardo Ángel	Silva	Medardo Ángel	Ecuador	Unknown	https://es.wikipedia.org/wiki/Medardo_%C3%81ngel_Silva	Compositores de Ecuador,Compositores de Guayaquil,Escritores de Ecuador,Escritores de Guayaquil,Escritores del Modernismo,Escritores en español del siglo XX,Escritores que cometieron suicidio,Fallecidos en 1919,Fallecidos en Guayaquil,Hombres,Nacidos en 1898,Poetas de Ecuador del siglo XX,Poetas de Guayaquil,Suicidas de Ecuador,Suicidas por arma de fuego	Charles Baudelaire,Paul Verlaine	1898	1919
¡Carne del asesino, maldita podredumbre...	0.535	Silva, Medardo Ángel	Silva	Medardo Ángel	Ecuador	Unknown	https://es.wikipedia.org/wiki/Medardo_%C3%81ngel_Silva	Compositores de Ecuador,Compositores de Guayaquil,Escritores de Ecuador,Escritores de Guayaquil,Escritores del Modernismo,Escritores en español del siglo XX,Escritores que cometieron suicidio,Fallecidos en 1919,Fallecidos en Guayaquil,Hombres,Nacidos en 1898,Poetas de Ecuador del siglo XX,Poetas de Guayaquil,Suicidas de Ecuador,Suicidas por arma de fuego	Charles Baudelaire,Paul Verlaine	1898	1919
Citeres	1.005	Silva, Medardo Ángel	Silva	Medardo Ángel	Ecuador	Unknown	https://es.wikipedia.org/wiki/Medardo_%C3%81ngel_Silva	Compositores de Ecuador,Compositores de Guayaquil,Escritores de Ecuador,Escritores de Guayaquil,Escritores del Modernismo,Escritores en español del siglo XX,Escritores que cometieron suicidio,Fallecidos en 1919,Fallecidos en Guayaquil,Hombres,Nacidos en 1898,Poetas de Ecuador del siglo XX,Poetas de Guayaquil,Suicidas de Ecuador,Suicidas por arma de fuego	Charles Baudelaire,Paul Verlaine	1898	1919
Cuando de nuestro amor	0.845	Silva, Medardo Ángel	Silva	Medardo Ángel	Ecuador	Unknown	https://es.wikipedia.org/wiki/Medardo_%C3%81ngel_Silva	Compositores de Ecuador,Compositores de Guayaquil,Escritores de Ecuador,Escritores de Guayaquil,Escritores del Modernismo,Escritores en español del siglo XX,Escritores que cometieron suicidio,Fallecidos en 1919,Fallecidos en Guayaquil,Hombres,Nacidos en 1898,Poetas de Ecuador del siglo XX,Poetas de Guayaquil,Suicidas de Ecuador,Suicidas por arma de fuego	Charles Baudelaire,Paul Verlaine	1898	1919
Danse d´Anitra	0.425	Silva, Medardo Ángel	Silva	Medardo Ángel	Ecuador	Unknown	https://es.wikipedia.org/wiki/Medardo_%C3%81ngel_Silva	Compositores de Ecuador,Compositores de Guayaquil,Escritores de Ecuador,Escritores de Guayaquil,Escritores del Modernismo,Escritores en español del siglo XX,Escritores que cometieron suicidio,Fallecidos en 1919,Fallecidos en Guayaquil,Hombres,Nacidos en 1898,Poetas de Ecuador del siglo XX,Poetas de Guayaquil,Suicidas de Ecuador,Suicidas por arma de fuego	Charles Baudelaire,Paul Verlaine	1898	1919
Divagaciones sentimentales	1.49	Silva, Medardo Ángel	Silva	Medardo Ángel	Ecuador	Unknown	https://es.wikipedia.org/wiki/Medardo_%C3%81ngel_Silva	Compositores de Ecuador,Compositores de Guayaquil,Escritores de Ecuador,Escritores de Guayaquil,Escritores del Modernismo,Escritores en español del siglo XX,Escritores que cometieron suicidio,Fallecidos en 1919,Fallecidos en Guayaquil,Hombres,Nacidos en 1898,Poetas de Ecuador del siglo XX,Poetas de Guayaquil,Suicidas de Ecuador,Suicidas por arma de fuego	Charles Baudelaire,Paul Verlaine	1898	1919
El alma en los labios	0.88	Silva, Medardo Ángel	Silva	Medardo Ángel	Ecuador	Unknown	https://es.wikipedia.org/wiki/Medardo_%C3%81ngel_Silva	Compositores de Ecuador,Compositores de Guayaquil,Escritores de Ecuador,Escritores de Guayaquil,Escritores del Modernismo,Escritores en español del siglo XX,Escritores que cometieron suicidio,Fallecidos en 1919,Fallecidos en Guayaquil,Hombres,Nacidos en 1898,Poetas de Ecuador del siglo XX,Poetas de Guayaquil,Suicidas de Ecuador,Suicidas por arma de fuego	Charles Baudelaire,Paul Verlaine	1898	1919
En continuas orgías cuerpos y almas servimos	0.425	Silva, Medardo Ángel	Silva	Medardo Ángel	Ecuador	Unknown	https://es.wikipedia.org/wiki/Medardo_%C3%81ngel_Silva	Compositores de Ecuador,Compositores de Guayaquil,Escritores de Ecuador,Escritores de Guayaquil,Escritores del Modernismo,Escritores en español del siglo XX,Escritores que cometieron suicidio,Fallecidos en 1919,Fallecidos en Guayaquil,Hombres,Nacidos en 1898,Poetas de Ecuador del siglo XX,Poetas de Guayaquil,Suicidas de Ecuador,Suicidas por arma de fuego	Charles Baudelaire,Paul Verlaine	1898	1919
Intermezzo	0.42	Silva, Medardo Ángel	Silva	Medardo Ángel	Ecuador	Unknown	https://es.wikipedia.org/wiki/Medardo_%C3%81ngel_Silva	Compositores de Ecuador,Compositores de Guayaquil,Escritores de Ecuador,Escritores de Guayaquil,Escritores del Modernismo,Escritores en español del siglo XX,Escritores que cometieron suicidio,Fallecidos en 1919,Fallecidos en Guayaquil,Hombres,Nacidos en 1898,Poetas de Ecuador del siglo XX,Poetas de Guayaquil,Suicidas de Ecuador,Suicidas por arma de fuego	Charles Baudelaire,Paul Verlaine	1898	1919
La investidura	4.22	Silva, Medardo Ángel	Silva	Medardo Ángel	Ecuador	Unknown	https://es.wikipedia.org/wiki/Medardo_%C3%81ngel_Silva	Compositores de Ecuador,Compositores de Guayaquil,Escritores de Ecuador,Escritores de Guayaquil,Escritores del Modernismo,Escritores en español del siglo XX,Escritores que cometieron suicidio,Fallecidos en 1919,Fallecidos en Guayaquil,Hombres,Nacidos en 1898,Poetas de Ecuador del siglo XX,Poetas de Guayaquil,Suicidas de Ecuador,Suicidas por arma de fuego	Charles Baudelaire,Paul Verlaine	1898	1919
La muerte perfumada	0.4	Silva, Medardo Ángel	Silva	Medardo Ángel	Ecuador	Unknown	https://es.wikipedia.org/wiki/Medardo_%C3%81ngel_Silva	Compositores de Ecuador,Compositores de Guayaquil,Escritores de Ecuador,Escritores de Guayaquil,Escritores del Modernismo,Escritores en español del siglo XX,Escritores que cometieron suicidio,Fallecidos en 1919,Fallecidos en Guayaquil,Hombres,Nacidos en 1898,Poetas de Ecuador del siglo XX,Poetas de Guayaquil,Suicidas de Ecuador,Suicidas por arma de fuego	Charles Baudelaire,Paul Verlaine	1898	1919
La ronda de noche	0.58	Silva, Medardo Ángel	Silva	Medardo Ángel	Ecuador	Unknown	https://es.wikipedia.org/wiki/Medardo_%C3%81ngel_Silva	Compositores de Ecuador,Compositores de Guayaquil,Escritores de Ecuador,Escritores de Guayaquil,Escritores del Modernismo,Escritores en español del siglo XX,Escritores que cometieron suicidio,Fallecidos en 1919,Fallecidos en Guayaquil,Hombres,Nacidos en 1898,Poetas de Ecuador del siglo XX,Poetas de Guayaquil,Suicidas de Ecuador,Suicidas por arma de fuego	Charles Baudelaire,Paul Verlaine	1898	1919
Las alas rotas	0.445	Silva, Medardo Ángel	Silva	Medardo Ángel	Ecuador	Unknown	https://es.wikipedia.org/wiki/Medardo_%C3%81ngel_Silva	Compositores de Ecuador,Compositores de Guayaquil,Escritores de Ecuador,Escritores de Guayaquil,Escritores del Modernismo,Escritores en español del siglo XX,Escritores que cometieron suicidio,Fallecidos en 1919,Fallecidos en Guayaquil,Hombres,Nacidos en 1898,Poetas de Ecuador del siglo XX,Poetas de Guayaquil,Suicidas de Ecuador,Suicidas por arma de fuego	Charles Baudelaire,Paul Verlaine	1898	1919
Llamé a tu corazón...	0.605	Silva, Medardo Ángel	Silva	Medardo Ángel	Ecuador	Unknown	https://es.wikipedia.org/wiki/Medardo_%C3%81ngel_Silva	Compositores de Ecuador,Compositores de Guayaquil,Escritores de Ecuador,Escritores de Guayaquil,Escritores del Modernismo,Escritores en español del siglo XX,Escritores que cometieron suicidio,Fallecidos en 1919,Fallecidos en Guayaquil,Hombres,Nacidos en 1898,Poetas de Ecuador del siglo XX,Poetas de Guayaquil,Suicidas de Ecuador,Suicidas por arma de fuego	Charles Baudelaire,Paul Verlaine	1898	1919
Lo tardío	0.67	Silva, Medardo Ángel	Silva	Medardo Ángel	Ecuador	Unknown	https://es.wikipedia.org/wiki/Medardo_%C3%81ngel_Silva	Compositores de Ecuador,Compositores de Guayaquil,Escritores de Ecuador,Escritores de Guayaquil,Escritores del Modernismo,Escritores en español del siglo XX,Escritores que cometieron suicidio,Fallecidos en 1919,Fallecidos en Guayaquil,Hombres,Nacidos en 1898,Poetas de Ecuador del siglo XX,Poetas de Guayaquil,Suicidas de Ecuador,Suicidas por arma de fuego	Charles Baudelaire,Paul Verlaine	1898	1919
Los húmedos myosotis de tus ojos	0.35	Silva, Medardo Ángel	Silva	Medardo Ángel	Ecuador	Unknown	https://es.wikipedia.org/wiki/Medardo_%C3%81ngel_Silva	Compositores de Ecuador,Compositores de Guayaquil,Escritores de Ecuador,Escritores de Guayaquil,Escritores del Modernismo,Escritores en español del siglo XX,Escritores que cometieron suicidio,Fallecidos en 1919,Fallecidos en Guayaquil,Hombres,Nacidos en 1898,Poetas de Ecuador del siglo XX,Poetas de Guayaquil,Suicidas de Ecuador,Suicidas por arma de fuego	Charles Baudelaire,Paul Verlaine	1898	1919
Madre: la vida enferma y triste que me has dado	0.67	Silva, Medardo Ángel	Silva	Medardo Ángel	Ecuador	Unknown	https://es.wikipedia.org/wiki/Medardo_%C3%81ngel_Silva	Compositores de Ecuador,Compositores de Guayaquil,Escritores de Ecuador,Escritores de Guayaquil,Escritores del Modernismo,Escritores en español del siglo XX,Escritores que cometieron suicidio,Fallecidos en 1919,Fallecidos en Guayaquil,Hombres,Nacidos en 1898,Poetas de Ecuador del siglo XX,Poetas de Guayaquil,Suicidas de Ecuador,Suicidas por arma de fuego	Charles Baudelaire,Paul Verlaine	1898	1919
Muda nodriza, llave de nuestros cautiverios	0.545	Silva, Medardo Ángel	Silva	Medardo Ángel	Ecuador	Unknown	https://es.wikipedia.org/wiki/Medardo_%C3%81ngel_Silva	Compositores de Ecuador,Compositores de Guayaquil,Escritores de Ecuador,Escritores de Guayaquil,Escritores del Modernismo,Escritores en español del siglo XX,Escritores que cometieron suicidio,Fallecidos en 1919,Fallecidos en Guayaquil,Hombres,Nacidos en 1898,Poetas de Ecuador del siglo XX,Poetas de Guayaquil,Suicidas de Ecuador,Suicidas por arma de fuego	Charles Baudelaire,Paul Verlaine	1898	1919
Ofrenda a la muerte	0.545	Silva, Medardo Ángel	Silva	Medardo Ángel	Ecuador	Unknown	https://es.wikipedia.org/wiki/Medardo_%C3%81ngel_Silva	Compositores de Ecuador,Compositores de Guayaquil,Escritores de Ecuador,Escritores de Guayaquil,Escritores del Modernismo,Escritores en español del siglo XX,Escritores que cometieron suicidio,Fallecidos en 1919,Fallecidos en Guayaquil,Hombres,Nacidos en 1898,Poetas de Ecuador del siglo XX,Poetas de Guayaquil,Suicidas de Ecuador,Suicidas por arma de fuego	Charles Baudelaire,Paul Verlaine	1898	1919
Ojos africanos	0.415	Silva, Medardo Ángel	Silva	Medardo Ángel	Ecuador	Unknown	https://es.wikipedia.org/wiki/Medardo_%C3%81ngel_Silva	Compositores de Ecuador,Compositores de Guayaquil,Escritores de Ecuador,Escritores de Guayaquil,Escritores del Modernismo,Escritores en español del siglo XX,Escritores que cometieron suicidio,Fallecidos en 1919,Fallecidos en Guayaquil,Hombres,Nacidos en 1898,Poetas de Ecuador del siglo XX,Poetas de Guayaquil,Suicidas de Ecuador,Suicidas por arma de fuego	Charles Baudelaire,Paul Verlaine	1898	1919
Otras estampas románticas	1.41	Silva, Medardo Ángel	Silva	Medardo Ángel	Ecuador	Unknown	https://es.wikipedia.org/wiki/Medardo_%C3%81ngel_Silva	Compositores de Ecuador,Compositores de Guayaquil,Escritores de Ecuador,Escritores de Guayaquil,Escritores del Modernismo,Escritores en español del siglo XX,Escritores que cometieron suicidio,Fallecidos en 1919,Fallecidos en Guayaquil,Hombres,Nacidos en 1898,Poetas de Ecuador del siglo XX,Poetas de Guayaquil,Suicidas de Ecuador,Suicidas por arma de fuego	Charles Baudelaire,Paul Verlaine	1898	1919
Palabras de otoño	0.555	Silva, Medardo Ángel	Silva	Medardo Ángel	Ecuador	Unknown	https://es.wikipedia.org/wiki/Medardo_%C3%81ngel_Silva	Compositores de Ecuador,Compositores de Guayaquil,Escritores de Ecuador,Escritores de Guayaquil,Escritores del Modernismo,Escritores en español del siglo XX,Escritores que cometieron suicidio,Fallecidos en 1919,Fallecidos en Guayaquil,Hombres,Nacidos en 1898,Poetas de Ecuador del siglo XX,Poetas de Guayaquil,Suicidas de Ecuador,Suicidas por arma de fuego	Charles Baudelaire,Paul Verlaine	1898	1919
